Bulan,Course,Category,Jumlah Partisipan,Kecepatan pelayanan,Kemudahan fungsi fungsi untuk digunakan,Kemudahan nama situs untuk diingat,Kemudahan situs untuk dipahami,Kemudahan untuk dihubungi,Kemudahan untuk dipahami,Kenyamanan dalam mempelajari materi,Keramahan petugas,Manfaat terhadap tugas,Pengetahuan terhadap situs,Sistematika Penulisan,Tampilan situs,Final Score
4,Word of Mouth Marketing,Digital & ICT (EL-DIC),2,92.50,92.50,92.50,92.50,92.50,92.50,92.50,92.50,92.50,92.50,92.50,92.50,92.5
4,ZTE - DWDM Technology,Digital & ICT (EL-DIC),5,89.47,89.41,91.00,91.00,89.47,92.38,91.00,93.33,93.33,89.47,92.38,91.00,91.1
4,"5R (Ringkas, Rapi, Resik, Rawat, Rajin)",General (EL-GNR),5,94.55,93.33,96.52,93.33,95.45,94.55,93.33,94.55,94.55,94.55,96.52,94.55,94.65
4,Account Management,General (EL-GNR),2,90.00,80.00,95.56,85.71,85.71,95.56,92.50,90.00,92.50,90.00,95.56,85.71,89.9
4,Account Management (APC),General (EL-GNR),9,96.11,96.76,96.76,96.76,96.76,96.76,94.67,95.43,96.10,96.76,95.50,95.43,96.15
4,Account Profile,General (EL-GNR),4,97.14,97.89,97.89,97.89,97.14,97.89,97.89,97.14,97.89,97.14,97.89,97.89,97.64
4,Analisa Kelayakan Investasi,General (EL-GNR),7,92.41,94.00,94.84,93.33,92.41,94.84,92.41,92.41,92.41,92.41,92.41,94.00,93.16
4,Arsitektur Kepemimpinan dan Budaya Perusahaan,General (EL-GNR),3,93.85,91.67,91.67,93.85,93.85,97.14,93.85,93.85,97.14,93.85,97.14,93.85,94.31
4,Asset Management,General (EL-GNR),2,95.56,95.56,95.56,95.56,95.56,95.56,95.56,95.56,95.56,95.56,95.56,95.56,95.56
4,Basic Accounting,General (EL-GNR),2,90.00,85.71,80.00,80.00,90.00,85.71,85.71,90.00,85.71,90.00,90.00,80.00,86.07
4,Basic Budgeting,General (EL-GNR),2,91.43,83.33,85.71,83.33,91.43,91.43,91.43,91.43,91.43,91.43,92.50,83.33,89.02
4,Basic Leadership (Bilingual),General (EL-GNR),171,92.18,92.20,92.13,92.15,92.24,92.95,92.58,92.32,92.62,92.26,92.55,92.11,92.36
4,Basic Performance Management,General (EL-GNR),1,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90
4,Basic Treasury Management,General (EL-GNR),4,87.14,90.00,88.00,88.00,88.00,90.00,90.00,88.00,90.00,90.00,92.94,88.00,89.17
4,Bekerja Dalam Tim,General (EL-GNR),122,92.38,92.23,92.36,92.38,91.93,92.32,92.69,91.76,92.65,92.53,92.22,92.32,92.31
4,Building Workforce Management (APC),General (EL-GNR),4,88.00,90.00,90.00,90.00,88.00,90.00,90.00,88.00,88.00,88.00,90.00,90.00,89.17
4,Business English 1,General (EL-GNR),1,100.00,100.00,90.00,90.00,100.00,100.00,90.00,100.00,100.00,100.00,100.00,90.00,96.67
4,Change Management (Bilingual),General (EL-GNR),1,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90
4,Creative Thinking,General (EL-GNR),70,91.17,90.57,91.09,91.05,91.23,91.45,91.15,91.55,91.47,91.14,91.51,90.92,91.19
4,Digital Competence Communication part 1,General (EL-GNR),5,92.38,92.38,92.38,92.38,92.38,92.38,93.33,92.38,91.00,92.38,94.55,92.38,92.53
4,Digital Competence Communication part 2,General (EL-GNR),2,92.50,92.50,95.56,95.56,92.50,95.56,92.50,92.50,95.56,92.50,92.50,95.56,93.78
4,Digital Competence Information,General (EL-GNR),3,93.85,93.85,93.85,93.85,93.85,93.85,93.85,93.85,93.85,93.85,93.85,93.85,93.85
4,E-Payment Security,General (EL-GNR),1,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,100.00,90.00,100.00,90.00,91.67
4,Effective Communication,General (EL-GNR),152,89.25,89.19,90.03,89.83,89.36,90.36,89.72,89.18,90.88,89.41,90.09,89.51,89.73
4,Emotional Intelligence Development,General (EL-GNR),6,95.56,92.80,93.85,93.85,95.56,94.40,94.62,95.56,94.40,95.56,92.50,95.56,94.52
4,Enterprise Application,General (EL-GNR),2,95.56,95.56,95.56,95.56,95.56,100.00,95.56,95.56,95.56,95.56,95.56,95.56,95.93
4,Etika Bisnis Telkom Group,General (EL-GNR),232,89.37,89.08,90.19,89.68,89.04,90.65,89.25,89.31,90.96,89.07,89.93,89.11,89.64
4,Etika Menulis,General (EL-GNR),1,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90
4,Financial Analysis,General (EL-GNR),1,90.00,90.00,80.00,90.00,80.00,90.00,90.00,80.00,80.00,90.00,90.00,80.00,85.83
4,Financial Ratios Analysis,General (EL-GNR),2,90.00,95.56,90.00,90.00,90.00,95.56,90.00,95.56,90.00,90.00,90.00,90.00,91.39
4,Finon,General (EL-GNR),7,89.63,85.83,87.69,87.20,89.63,88.89,88.89,86.40,88.89,89.63,90.71,85.00,88.2
4,Fondasi Coaching,General (EL-GNR),3,87.27,87.27,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,87.27,90.00,89.32
4,Fraud Risk Management,General (EL-GNR),1,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90
4,Fundamental English,General (EL-GNR),32,93.59,92.88,92.73,93.63,93.79,92.67,92.88,93.28,94.01,93.18,93.33,92.76,93.23
4,Global Mindset Inventory,General (EL-GNR),5,91.00,91.00,91.00,90.53,91.00,92.38,92.38,91.00,91.00,91.00,91.00,91.00,91.19
4,HTML Tingkat Dasar,General (EL-GNR),3,90.00,90.00,90.00,90.00,87.27,87.27,87.27,90.00,87.27,90.00,87.27,87.27,88.64
4,Infrastruktur IT Enterprise,General (EL-GNR),1,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100
4,Inspiring People,General (EL-GNR),4,91.25,89.23,89.23,89.23,91.25,89.23,89.23,91.25,89.23,91.25,89.23,89.23,89.9
4,"Integrasi Flash, PHP dan MySQL",General (EL-GNR),1,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90
4,Kebijakan Bisnis & Operasional (APC),General (EL-GNR),11,90.91,90.45,91.56,91.56,90.91,93.04,92.00,91.56,91.56,91.56,92.61,92.00,91.64
4,Konsep Strategi Alliansi dan Akuisisi,General (EL-GNR),1,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80
4,Leadership of Change,General (EL-GNR),131,90.84,91.22,91.82,91.95,90.61,92.01,91.62,90.85,92.96,90.78,91.87,91.22,91.48
4,Malcolm Baldridge Dasar,General (EL-GNR),1,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90
4,Manajemen Waktu,General (EL-GNR),336,90.78,91.76,91.63,91.35,90.89,92.51,92.23,90.88,92.52,91.07,92.10,91.40,91.59
4,Marketing Research,General (EL-GNR),279,90.89,90.81,91.12,90.76,91.06,90.67,90.33,91.06,91.04,91.06,90.43,90.70,90.83
4,Memperindah Tampilan Website dengan CSS,General (EL-GNR),1,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90
4,Mengenal Karakter Pribadi Melalui Metode DISC,General (EL-GNR),1,80.00,90.00,90.00,90.00,80.00,90.00,90.00,80.00,90.00,80.00,90.00,90.00,86.67
4,Negotiation Skill,General (EL-GNR),287,91.61,92.34,92.09,92.31,91.68,92.76,92.38,91.80,92.86,91.80,92.25,92.05,92.16
4,Network & IT Security Basic vol 1,General (EL-GNR),2,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,85.71,90.00,90.00,90.00,89.64
4,New Wave Marketing,General (EL-GNR),1,80.00,80.00,90.00,80.00,80.00,100.00,100.00,80.00,100.00,80.00,100.00,70.00,86.67
4,OM Kabel Serat Optik,General (EL-GNR),147,92.03,92.04,92.71,92.85,92.36,92.71,92.00,92.61,92.87,92.13,92.77,92.72,92.48
4,Online Bootcamp Telkom Certified Basic Financial (TCBF),General (EL-GNR),1,100.00,90.00,100.00,90.00,100.00,100.00,90.00,90.00,100.00,100.00,100.00,100.00,96.67
4,Online Bootcamp Telkom Certified TeNOSS Provisioning Associate (TCTPA),General (EL-GNR),1,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90
4,Overview Enterprise IT,General (EL-GNR),1,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90
4,Overview Project Management,General (EL-GNR),42,93.86,93.89,93.33,93.37,93.71,93.52,93.72,93.65,93.89,93.53,93.74,93.85,93.67
4,Paperless Office Internal Telkom (POINT),General (EL-GNR),1,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90
4,Pengantar Web 2.0,General (EL-GNR),2,85.71,85.71,85.71,85.71,85.71,85.71,85.71,85.71,90.00,85.71,85.71,85.71,86.07
4,Pengendalian Gratifikasi,General (EL-GNR),1,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100
4,Pengendalian Internal,General (EL-GNR),5,96.52,98.33,96.52,98.33,95.24,98.33,96.52,98.33,98.33,98.33,96.52,98.33,97.47
4,Pengolahan Data dengan Ms. EXCEL,General (EL-GNR),2,95.56,95.56,95.56,95.56,95.56,92.50,92.50,95.56,92.50,95.56,92.50,95.56,94.54
4,Product Knowledge - IPTV,General (EL-GNR),1,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80
4,Product Knowledge UseeTV,General (EL-GNR),2,85.71,85.71,85.71,85.71,85.71,85.71,85.71,85.71,85.71,85.71,85.71,85.71,85.71
4,Product Knowledge UseeTV Cable,General (EL-GNR),1,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100
4,Security Awareness,General (EL-GNR),12,90.83,91.43,90.83,90.83,90.83,91.84,90.83,91.84,91.84,90.83,90.83,91.84,91.22
4,Security V Advanced,General (EL-GNR),1,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90
4,Security V Fundamental,General (EL-GNR),1,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90
4,Service & Layanan IP PBX,General (EL-GNR),1,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80
4,Stress Management,General (EL-GNR),1,90.00,100.00,100.00,100.00,90.00,100.00,100.00,90.00,100.00,90.00,100.00,100.00,96.67
4,Supervisory Management,General (EL-GNR),1,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90
4,TCP/IP  Overview,General (EL-GNR),393,92.71,92.77,92.61,92.60,92.46,91.96,92.34,92.51,92.67,92.56,92.46,92.51,92.51
4,TCP/IP BAG 1,General (EL-GNR),280,92.22,91.97,92.10,91.71,91.81,90.80,91.59,92.50,92.24,92.20,91.78,91.83,91.9
4,TCP/IP BAG 2,General (EL-GNR),251,92.02,91.53,91.58,91.75,92.13,91.54,91.25,91.99,92.24,91.93,91.96,92.21,91.84
4,TCP/IP BAG 3,General (EL-GNR),208,92.06,91.79,91.89,91.50,91.87,91.93,91.82,91.82,92.17,92.14,92.01,92.09,91.92
4,TCP/IP BAG 4,General (EL-GNR),167,93.05,92.99,93.11,93.09,93.07,93.17,93.08,93.11,93.62,93.28,93.29,93.06,93.16
4,Teknologi Softswitch,General (EL-GNR),1,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90
4,Territory Management (APC),General (EL-GNR),6,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100
4,Time Solution For Banking Business,General (EL-GNR),1,80.00,80.00,90.00,90.00,80.00,90.00,90.00,80.00,80.00,80.00,90.00,80.00,84.17
4,Trade Marketing,General (EL-GNR),1,90.00,100.00,100.00,100.00,90.00,90.00,80.00,90.00,100.00,90.00,80.00,80.00,90.83
4,Virtual Private Network (VPN),General (EL-GNR),2,95.56,95.56,95.56,95.56,95.56,95.56,95.56,95.56,95.56,95.56,95.56,95.56,95.56
4,Virus Sikap di Tempat Kerja,General (EL-GNR),4,91.25,94.12,94.12,94.12,91.25,94.12,94.12,91.25,94.12,91.25,94.12,94.12,93.16
4,Etika & Kepatuhan Karyawan (EKK) 2018,Profressional (EL-PRO),18,88.28,85.52,89.66,0,85.19,89.70,87.88,86.43,87.74,85.83,89.38,88.39,80.33
4,Contract Drafting,Risk & Compliance (EL-RIC),20,89.87,91.71,93.41,95.28,90.13,95.51,95.73,90.25,95.78,90.13,95.28,94.71,93.15
4,Control Self Assesment,Risk & Compliance (EL-RIC),12,93.95,95.51,95.51,93.62,93.62,95.51,95.51,93.62,95.09,96.40,95.93,96.40,95.06
4,Produk Automated Teller Machine (ATM),SSI,13,88.98,89.60,91.15,90.20,88.98,87.92,88.57,90.59,87.23,88.98,87.66,89.60,89.12
4,Business & Marketing Strategy,Strategic Plan & Development (EL-SPD),15,91.00,91.33,91.00,91.00,91.80,89.82,90.34,90.18,91.33,91.80,90.69,90.34,90.89
4,Dasar - Dasar Six Sigma,Strategic Plan & Development (EL-SPD),3,91.67,82.22,91.67,91.67,84.00,82.22,82.22,91.67,82.22,91.67,82.22,82.22,86.31
4,5 - LVC - KURSILMAT,Top & New Courses,1,90.00,90.00,90.00,80.00,90.00,90.00,80.00,80.00,80.00,90.00,80.00,80.00,85
4,Awareness ISO/IEC 20000-1:2011 Divisi IT,Top & New Courses,7,86.40,85.71,86.40,86.40,86.40,85.83,84.35,85.71,88.46,86.40,84.35,86.40,86.07
4,CFU Transformation,Top & New Courses,62,91.97,91.77,92.03,0,91.20,90.89,91.61,91.81,93.08,91.20,91.59,91.22,84.03
4,Contoh Perilaku The Telkom Way,Top & New Courses,267,90.02,90.15,90.68,90.46,89.78,91.04,90.17,90.06,91.65,90.25,90.83,90.07,90.43
4,Customer Approach 360 Degree,Top & New Courses,39,90.61,91.58,91.54,91.41,90.41,91.95,92.87,90.61,93.45,91.14,91.10,92.08,91.56
4,Dasar - Dasar K3,Top & New Courses,50,93.54,91.64,92.75,92.84,92.84,93.30,92.25,93.14,94.56,93.33,93.27,92.32,92.98
4,Diarium - New Digital Paradigm for Strengthening The Telkom Way,Top & New Courses,126,91.56,92.73,92.21,0,91.26,92.09,92.42,91.88,92.94,91.19,92.13,92.03,84.37
4,Industry Value Chain Analisis (IVCA) Part-1,Top & New Courses,22,92.41,93.48,92.64,92.95,92.09,90.80,92.73,92.41,92.00,92.31,92.22,92.95,92.42
4,Industry Value Chain Analisis (IVCA) Part-2,Top & New Courses,5,92.38,92.38,91.00,92.94,92.38,91.25,91.00,92.38,94.55,92.38,89.47,91.00,91.93
4,Industry Value Chain Analisis (IVCA) Part-3,Top & New Courses,5,88.24,87.14,86.25,87.78,90.00,86.25,83.75,87.78,86.25,87.78,85.88,87.69,87.07
4,Interpersonal Communication Skill,Top & New Courses,261,92.45,92.63,92.93,92.90,92.59,92.99,92.38,92.75,93.45,92.64,92.61,92.28,92.72
4,Kawal Provisioning (KPRO),Top & New Courses,52,93.40,92.80,93.58,92.99,93.15,91.55,92.70,92.93,93.64,92.80,91.92,92.93,92.87
4,LVC - Learning Delivery & Deployment (LDE),Top & New Courses,1,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90
4,LVC - Learning Design Development (LDD),Top & New Courses,1,80.00,90.00,90.00,90.00,80.00,90.00,90.00,80.00,90.00,80.00,90.00,90.00,86.67
4,LVC - Learning Impact Measurement (LIM),Top & New Courses,2,85.71,85.71,85.71,85.71,80.00,85.71,85.71,85.71,85.71,80.00,85.71,80.00,84.28
4,LVC - Learning Need Diagnostic (LND),Top & New Courses,3,87.27,90.00,90.00,90.00,87.27,87.27,90.00,87.27,90.00,87.27,87.27,90.00,88.64
4,Mengenal Cisco Router,Top & New Courses,36,92.24,92.19,92.45,92.52,92.24,92.84,91.86,92.75,92.52,92.57,92.19,91.86,92.35
4,Overview New Customer Relationship Management (CRM),Top & New Courses,45,93.41,93.48,93.04,93.18,93.41,93.11,92.88,93.55,93.22,93.00,93.15,93.58,93.25
4,Quick Guide Instalasi PT-1,Top & New Courses,296,91.92,91.34,91.55,91.59,91.85,91.32,91.14,92.05,92.09,91.93,91.55,91.35,91.64
4,Sales Indihome Information System (SIIS),Top & New Courses,20,94.25,94.48,95.00,94.48,94.46,95.00,94.25,94.42,94.25,93.95,94.25,95.00,94.48
4,Sales Management (APC),Top & New Courses,49,91.44,92.90,92.32,92.76,91.19,93.01,92.65,92.46,93.71,92.12,93.01,92.91,92.54
4,Standar Etika Pelayanan Jarakses,Top & New Courses,18,93.44,93.73,94.41,93.64,93.23,92.17,92.17,93.54,92.29,93.33,92.57,93.97,93.21
4,Teknisi IndiHome 3P,Top & New Courses,19,94.43,93.16,93.25,92.53,93.51,92.89,91.88,93.51,93.90,93.51,93.25,94.32,93.35
4,The Telkom Way - Do's and Don'ts,Top & New Courses,113,92.54,92.82,93.21,92.60,92.33,93.74,93.47,92.64,93.95,92.74,93.53,92.35,92.99
5,Prosedur Layanan Rawat Inap,ADMEDIKA,1,0,0,0,0,0,100.00,100.00,0,100.00,0,100.00,0,33.33
5,The Power of Morning Briefing,ADMEDIKA,3,60.00,60.00,60.00,0,60.00,65.00,60.00,60.00,66.67,60.00,66.67,60.00,56.53
5,Basic Procurement,Business Enabler / Enterprise Management (EL-EEM),1,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90
5,Paradigma Spiritual,Business Enabler / Enterprise Management (EL-EEM),127,90.24,89.13,90.19,89.85,90.53,90.88,89.75,90.53,91.74,90.41,90.78,88.55,90.22
5,PMBOK,Business Enabler / Enterprise Management (EL-EEM),20,91.20,91.35,91.73,91.62,91.20,90.67,90.54,91.58,91.17,91.20,91.84,91.23,91.28
5,Project Cost Management,Business Enabler / Enterprise Management (EL-EEM),39,90.61,90.68,90.81,90.41,89.35,90.70,91.87,89.58,91.57,90.27,91.21,90.42,90.62
5,Project Management (PM) Human Resource,Business Enabler / Enterprise Management (EL-EEM),9,91.67,93.16,92.43,92.73,90.29,93.68,91.67,91.67,93.68,92.73,92.43,92.43,92.38
5,Project Management (PM) Risk Management,Business Enabler / Enterprise Management (EL-EEM),11,93.19,93.19,94.17,93.19,94.17,93.19,94.17,93.49,95.10,93.19,93.19,93.19,93.62
5,Project Management Process,Business Enabler / Enterprise Management (EL-EEM),5,92.94,92.38,92.38,92.38,92.38,92.38,92.38,92.94,91.00,92.38,91.00,92.38,92.24
5,Project Time Management,Business Enabler / Enterprise Management (EL-EEM),15,94.43,94.06,94.84,94.84,94.15,94.06,94.06,94.15,94.55,93.67,94.06,94.06,94.24
5,Sistem Manajemen Performansi,Business Enabler / Enterprise Management (EL-EEM),1,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90
5,Spiritual (Hindu) Membangun Motivasi Kerja menuju Hidup Berkesadaran,Business Enabler / Enterprise Management (EL-EEM),1,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100
5,Spiritual (Islam) Bekerja Billah,Business Enabler / Enterprise Management (EL-EEM),11,93.33,93.33,93.95,93.33,93.33,93.95,93.95,94.36,94.58,93.33,94.04,93.33,93.73
5,Spiritual (Islam) Bekerja Dengan Rasa Cinta dan Syukur,Business Enabler / Enterprise Management (EL-EEM),15,89.43,89.43,89.43,89.43,89.43,89.47,88.93,89.43,90.00,89.43,88.36,88.63,89.28
5,Spiritual (Islam) Bekerja Ma allah,Business Enabler / Enterprise Management (EL-EEM),4,83.08,83.33,87.14,84.62,85.71,84.62,83.33,83.08,87.14,84.62,81.67,83.33,84.31
5,Spiritual (Kristen) modul 2 Do your best for God,Business Enabler / Enterprise Management (EL-EEM),1,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80
5,Company Profile PT Dayamitra Telekomunikasi,CLASSICAL SUPPORT,1,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90
5,Product Knowledge PT Dayamitra Telekomunikasi,CLASSICAL SUPPORT,1,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90
5,Regulasi Menara,CLASSICAL SUPPORT,1,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90
5,Competitive Intelligence,Commerce & Relations (EL-COR),1,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100
5,Competitor & Competitive Intellegence (APC),Commerce & Relations (EL-COR),2,85.71,85.71,85.71,85.71,85.71,85.71,85.71,85.71,85.71,85.71,85.71,85.71,85.71
5,Complaint Handling,Commerce & Relations (EL-COR),1,90.00,80.00,80.00,80.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,80.00,86.67
5,Consultative Selling,Commerce & Relations (EL-COR),1,0,0,0,0,0,0,0,0,80.00,0,80.00,0,13.33
5,Customer Care,Commerce & Relations (EL-COR),1,80.00,80.00,80.00,80.00,80.00,60.00,60.00,80.00,60.00,80.00,60.00,80.00,73.33
5,CX Transformation Program Communication Skill Sales Agent,Commerce & Relations (EL-COR),1,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90
5,CX Transformation Program Communication Skill Technician Assurance,Commerce & Relations (EL-COR),3,93.85,93.85,93.85,90.00,90.00,90.00,93.85,93.85,90.00,93.85,90.00,93.85,92.25
5,CX Transformation Program Communication Skill Technician Fulfillment,Commerce & Relations (EL-COR),2,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100
5,Dasar Komunikasi,Commerce & Relations (EL-COR),4,92.94,92.94,88.00,91.25,85.71,84.62,88.57,91.25,84.62,92.94,90.67,91.25,89.56
5,Differentiation,Commerce & Relations (EL-COR),3,70.00,70.00,70.00,70.00,70.00,76.00,70.00,70.00,77.50,70.00,77.50,70.00,71.75
5,Product Knowledge HBO GO,Commerce & Relations (EL-COR),2,92.50,92.50,95.56,92.50,92.50,95.56,95.56,92.50,92.50,92.50,95.56,92.50,93.52
5,Product Knowledge In House Channel,Commerce & Relations (EL-COR),5,86.67,86.67,88.42,86.67,86.67,90.00,90.00,86.67,88.42,86.67,90.00,86.67,87.79
5,Product Knowledge Minipack Indihome,Commerce & Relations (EL-COR),11,88.78,89.27,91.82,90.70,88.78,93.62,92.00,88.78,93.04,88.78,92.00,90.70,90.69
5,Product Knowledge OTT Catchplay,Commerce & Relations (EL-COR),3,97.14,97.14,97.14,97.14,97.14,97.14,93.85,97.14,97.14,97.14,97.14,97.14,96.87
5,Product Knowledge OTT HOOQ IndiHome,Commerce & Relations (EL-COR),4,91.25,94.12,91.25,91.25,91.25,91.25,91.25,91.25,91.25,91.25,91.25,94.12,91.73
5,Product Knowledge Ott Iflix Indihome,Commerce & Relations (EL-COR),5,88.42,90.00,90.00,90.00,88.42,88.42,86.67,88.42,86.67,88.42,90.00,86.67,88.51
5,Product Knowledge Panduan Pelanggan Self Service Troubleshooting Indihome,Commerce & Relations (EL-COR),4,92.94,91.25,92.94,92.94,92.94,92.94,91.25,92.94,92.94,92.94,92.94,92.94,92.66
5,Product Knowledge Usee TV Advertising,Commerce & Relations (EL-COR),4,85.71,88.00,88.00,88.00,85.71,88.00,88.00,85.71,85.71,85.71,88.00,88.00,87.05
5,Product Knowledge UseeTV GO,Commerce & Relations (EL-COR),11,90.45,90.45,91.11,92.00,90.23,92.17,91.11,91.56,89.77,90.91,94.17,90.91,91.24
5,Product Knowledge UseeTV.com,Commerce & Relations (EL-COR),7,86.40,85.83,87.69,86.40,86.40,88.89,87.69,86.40,90.00,86.40,87.69,86.40,87.18
5,Spiritual (Islam) Bekerja Lillah,Commerce & Relations (EL-COR),10,91.35,91.71,91.71,90.56,89.68,92.38,89.74,91.35,94.55,90.56,92.86,91.71,91.51
5,FTTH Specification,Digital & ICT (EL-DIC),4,91.25,92.94,92.94,92.94,91.25,91.25,91.25,91.25,91.25,91.25,91.25,92.94,91.81
5,Big Data,Digital & ICT (EL-DIC),28,91.83,92.41,93.28,93.67,91.83,93.88,93.67,91.83,92.88,91.83,93.50,92.48,92.76
5,BLOCKCHAIN,Digital & ICT (EL-DIC),10,93.33,93.33,91.05,92.20,93.33,93.95,93.95,93.33,93.95,93.33,93.95,93.95,93.3
5,Bonum,Digital & ICT (EL-DIC),55,92.42,91.80,92.51,92.18,92.46,92.30,92.29,92.00,92.57,92.21,91.96,91.62,92.19
5,Business Continuity Management,Digital & ICT (EL-DIC),1,80.00,80.00,80.00,80.00,80.00,90.00,80.00,80.00,90.00,80.00,80.00,80.00,81.67
5,Cloud Computing,Digital & ICT (EL-DIC),15,94.46,94.85,95.22,94.85,93.75,96.52,96.18,93.75,95.22,93.75,95.52,96.18,95.02
5,Cloud Computing Best Practice,Digital & ICT (EL-DIC),2,95.56,91.43,95.56,95.56,95.56,95.56,92.50,95.56,95.56,95.56,92.50,92.50,94.45
5,Cloud Computing Fundamental,Digital & ICT (EL-DIC),2,100.00,95.56,100.00,100.00,95.56,100.00,100.00,100.00,100.00,100.00,100.00,100.00,99.26
5,Customer Experience Transformation,Digital & ICT (EL-DIC),9,92.63,93.85,93.85,95.00,92.63,93.85,93.85,93.85,93.85,92.63,95.00,93.85,93.74
5,CX Transformation 2020,Digital & ICT (EL-DIC),11,89.05,89.05,88.57,89.05,87.00,88.21,89.77,89.05,88.78,88.29,87.50,89.52,88.65
5,CX Transformation Program Behavior Skill Technician Assurance,Digital & ICT (EL-DIC),3,93.85,87.27,87.27,84.00,90.00,87.27,90.00,90.00,91.67,90.00,87.27,87.27,88.82
5,CX Transformation Program Behavior Skill Technician Fulfillment,Digital & ICT (EL-DIC),4,95.56,97.89,97.89,97.89,95.56,97.89,97.89,95.56,97.89,97.89,97.89,97.89,97.31
5,CYBER SECURITY 2,Digital & ICT (EL-DIC),17,91.88,92.29,92.00,91.59,90.45,92.00,92.39,91.88,92.39,91.18,90.88,90.88,91.65
5,Dasar-dasar Perintah Linux,Digital & ICT (EL-DIC),3,80.00,86.00,70.00,83.33,80.00,86.00,86.00,80.00,86.00,80.00,86.00,82.22,82.13
5,Data Analytics,Digital & ICT (EL-DIC),5,92.38,90.00,91.00,91.00,90.00,94.55,91.00,92.38,91.00,90.00,88.42,91.00,91.06
5,Design Thinking,Digital & ICT (EL-DIC),2,90.00,85.71,85.71,90.00,90.00,95.56,90.00,85.71,90.00,85.71,85.71,90.00,88.68
5,Design Thinking (E-Learning),Digital & ICT (EL-DIC),8,94.86,95.56,96.76,96.76,94.86,94.86,94.86,93.53,93.53,96.11,93.53,95.56,95.07
5,DigiERP,Digital & ICT (EL-DIC),2,90.00,95.56,95.56,95.56,90.00,95.56,95.56,90.00,95.56,90.00,95.56,95.56,93.71
5,Digitoc,Digital & ICT (EL-DIC),30,92.70,91.80,93.02,92.64,92.70,92.13,91.97,92.70,92.80,93.07,91.90,92.26,92.47
5,Do and Dont The Tellin Way,Digital & ICT (EL-DIC),3,84.00,87.27,87.27,84.00,87.27,82.22,84.00,84.00,87.27,87.27,87.27,87.27,85.76
